id_inventario,titulo,nombre_autor,fecha_creacion,fondo (cm),ancho (cm),alto (cm),tecnica,tipo,material_base,material_secundario,tematica,estado_patrimonial,usuario,alta,valor_adquisicion(euros)
1002479,ROMERIA DE LA FUENSANTA EN EL PUENTE VIE,"ARTIGAS GUILLAMON ,CARMEN",01.01.1983,0.0,54.0,45.0,DESCONOCIDA,PINTURA,TABLEX,OLEO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,480.81
1002480,EL CIELO DE LOS ROMANCES,"FLORES, PEDRO",DESCONOCIDO,0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,7813.16
1002481,GIRASOL,"HERNANDEZ CARPE, ANTONIO",DESCONOCIDO,0.0,35.0,39.0,DESCONOCIDA,PINTURA,PAPEL,TINTA,BODEGON,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1352.28
1002482,EL MERCADO DE GRANOS Y PALOMOS EN EL ALM,"FLORES, PEDRO",DESCONOCIDO,0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,7813.16
1002483,BARCA,"HERNANDEZ CARPE, ANTONIO",DESCONOCIDO,0.0,51.0,38.0,DESCONOCIDA,PINTURA,PAPEL,TINTA,PAISAJE,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1352.28
1002484,PAISAJE RURAL,"AVELLANEDA, MANUEL",01.01.1964,0.0,85.0,64.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1953.29
1002485,AMANECER SOBRE EL MAR,"DE LA TORRE, ANTONIO",DESCONOCIDO,0.0,60.0,34.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,2404.05
1002486,PAJARO,"HERNANDEZ CARPE, ANTONIO",DESCONOCIDO,0.0,51.0,38.0,DESCONOCIDA,PINTURA,PAPEL,TINTA,GENERO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1352.28
1002487,CASA DE LA ALBERCA,TORRENTBO,DESCONOCIDO,0.0,21.0,32.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,480.81
1002488,ALCACHOFAS,"HERNANDEZ CARPE, ANTONIO",DESCONOCIDO,0.0,51.0,38.0,DESCONOCIDA,PINTURA,PAPEL,TINTA,BODEGON,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1352.28
1002489,CAMPOS DE MAZARRON,"AVELLANEDA, MANUEL",DESCONOCIDO,0.0,99.5,81.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,3606.07
1002490,FACHADA Y TORRE DE LA CATEDRAL,TORRES BRU,01.01.1970,0.0,110.0,92.5,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,300.51
1002491,RETRATO DE MUJER SIN BOCA,"TRENADO, CARMELO",01.01.1949,0.0,46.0,36.5,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,901.52
1002492,FRUTERO CON HIGOS,"HERNANDEZ CARPE, ANTONIO",DESCONOCIDO,0.0,37.5,50.5,DESCONOCIDA,PINTURA,PAPEL,TINTA,BODEGON,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1352.28
1002493,CALLE,"SANCHEZ AZPARREN, J.L.",DESCONOCIDO,0.0,99.0,80.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,901.52
1002494,MONASTERIO DE LAS CLARAS,"MU�OZ BARBERAN, MANUEL",01.01.1958,0.0,62.0,49.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,901.52
1002495,PAISAJE URBANO,"MU�OZ BARBERAN, MANUEL",DESCONOCIDO,0.0,100.0,81.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,3906.58
1002496,MA�ANA DEL VIERNES SANTO EN LA PLAZA DE,"MU�OZ BARBERAN, MANUEL",DESCONOCIDO,0.0,92.0,64.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,GENERO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,3606.07
1002497,LA CORNISA DEL RIO,"MU�OZ BARBERAN, MANUEL",01.01.1959,0.0,62.0,40.5,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,901.52
1002498,PUESTO DE CHURROS,"MU�OZ BARBERAN, MANUEL",01.01.1967,0.0,129.5,98.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,GENERO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,4357.34
1002499,CEMENTERIO,NAVARRETE,DESCONOCIDO,0.0,65.5,80.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE,Adscrito patrimonial,AGENCIA TRIBUTARIA DE LA REGION DE,COMPRAVENTA,180.3
1002500,ESCUDO NACIONAL,J.H.,DESCONOCIDO,0.0,27.0,33.0,DESCONOCIDA,PINTURA,TINTA,OTROS,HERALDICA,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,150.25
1002501,CALLE DE PUEBLO,HERNANDEZ A.,DESCONOCIDO,0.0,31.0,40.0,DESCONOCIDA,PINTURA,OLEO,TABLEX,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,120.2
1002502,LAS PARRANDAS,"FLORES, PEDRO",DESCONOCIDO,0.0,55.0,38.0,DESCONOCIDA,PINTURA,OLEO,LIENZO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,7813.16
1002503,ISABEL II,"HERNANDEZ AMORES, GERMAN",DESCONOCIDO,0.0,148.0,228.0,DESCONOCIDA,PINTURA,OLEO,LIENZO,RETRATO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,24040.48
1002504,ENTIERRO DE LA SARDINA,"ARTIGAS GUILLAMON ,CARMEN",01.01.1985,0.0,54.0,45.0,DESCONOCIDA,PINTURA,TABLEX,OLEO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,480.81
1002505,GITANA,"HERNANDEZ CARPE, ANTONIO",01.01.1949,0.0,37.0,52.0,DESCONOCIDA,PINTURA,TABLEX,OLEO,RETRATO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,4507.59
1002506,LOS INOCENTES,"FLORES, PEDRO",DESCONOCIDO,0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,7813.16
1002507,BANDO DE LA HUERTA,"ARTIGAS GUILLAMON ,CARMEN",01.01.1985,0.0,54.0,45.0,DESCONOCIDA,PINTURA,TABLEX,OLEO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,480.81
1002508,BARBERIA DE SAN JUAN,"FLORES, PEDRO",DESCONOCIDO,0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,7813.16
1002509,LOS CABALLOS DEL VINO,"ARTIGAS GUILLAMON ,CARMEN",01.01.1985,0.0,47.0,38.0,DESCONOCIDA,PINTURA,TABLEX,OLEO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,360.61
1002510,VISTA DE CARTAGENA SUBMARINO PERAL,"ARTIGAS GUILLAMON ,CARMEN",01.01.1984,0.0,54.0,45.0,DESCONOCIDA,PINTURA,TABLEX,OLEO,PAISAJE,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,480.81
1002511,EL ORGANILLERO,"FLORES, PEDRO",DESCONOCIDO,0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,7813.16
1002512,LOS MOLINEROS DEL MALECON,"FLORES, PEDRO",DESCONOCIDO,0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,7813.16
1002513,COMPOSICION,"HERNANDEZ CARPE, ANTONIO",01.01.1951,0.0,150.0,100.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,INTERIOR,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,9015.18
1002514,SAN BLAS EN SANTA EULALIA,"FLORES, PEDRO",DESCONOCIDO,0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,7813.16
1002515,JUMILLA VENDIMIA,"ARTIGAS GUILLAMON ,CARMEN",01.01.1985,0.0,54.0,45.0,DESCONOCIDA,PINTURA,TABLEX,OLEO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,360.61
1002516,EL VENDEDOR DE NARANJAS,"FLORES, PEDRO",DESCONOCIDO,0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,7813.16
1002517,ANTIGUA DIPUTACION PROVINCIAL DE MURCIA,TOMAS. A.,01.01.1980,0.0,51.0,42.0,DESCONOCIDA,PINTURA,MADERA,OTROS,PAISAJE,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,360.61
1002518,REUNION DE LOS ARTISTAS DE MI GENERACION,"FLORES, PEDRO",DESCONOCIDO,0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,7813.16
1002519,MARINA,"ARRIAGA, ESTEBAN",01.01.1978,0.0,116.0,81.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,180.3
1002520,PERSONAJES: A MIGUEL HERNANDEZ,"GRAU BERNARDO, CARMEN",01.01.1985,0.0,122.0,122.0,DESCONOCIDA,PINTURA,TABLEX,ACRILICO,COMPOSICION,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,2404.05
1002521,TIRO DE PICH�N DE ESPINARDO,"TORRALBA, JESUALDO",10.10.1955,0.0,48.0,35.0,DESCONOCIDA,PINTURA,TABLEX,OLEO,PAISAJE,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,180.3
1002522,EL MAR MENOR,"ARTIGAS GUILLAMON ,CARMEN",01.01.1985,0.0,54.0,45.0,DESCONOCIDA,PINTURA,TABLEX,OLEO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,360.61
1002523,EL TRUQUE EN LA VERONICA,"FLORES, PEDRO",DESCONOCIDO,0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,7813.16
1002524,COMPOSICION,"GRAU, JAVIER",01.01.1981,0.0,225.0,150.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,SIN DEFINIR,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,3606.07
1002525,DESFILES DE LORCA,"ARTIGAS GUILLAMON ,CARMEN",DESCONOCIDO,0.0,54.0,45.0,DESCONOCIDA,PINTURA,TABLEX,ACRILICO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,360.61
1002526,EL DESPERFOLLO,"FLORES, PEDRO",DESCONOCIDO,0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,7813.16
1002527,COMPOSICION (SUE�O),GONZALEZ DE LA ALEJA,01.01.1974,0.0,179.0,128.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,FIGURATIVO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,6010.12
1002528,LOS REYES EN UN PUEBLO DE LA HUERTA,"FLORES, PEDRO",DESCONOCIDO,0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,7813.16
1002530,VISTA DE PARIS,"MESEGUER ALCARAZ, ANTONIO",DESCONOCIDO,0.0,37.0,46.0,DESCONOCIDA,PINTURA,TABLEX,OLEO,PAISAJE,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,4507.59
1002531,NI�A DEL CABRITO,"MIRALLES, OBDULIO",01.01.1893,0.0,65.5,119.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,12020.24
1002532,MUJERES SENTADAS,"MOLINA SANCHEZ, JOSE ANTONIO",01.01.1980,0.0,41.0,28.5,DESCONOCIDA,PINTURA,PAPEL,TINTA,GENERO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,450.76
1002533,ANGELES MUSICOS,"MOLINA SANCHEZ, JOSE ANTONIO",01.01.2018,0.0,72.0,91.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RELIGIOSA,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,3606.07
1002534,INTERIOR,"MORALES, SOFIA",DESCONOCIDO,0.0,33.0,41.0,DESCONOCIDA,PINTURA,TABLEX,OLEO,INTERIOR,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,2404.05
1002535,BODEGON,"MORALES, SOFIA",DESCONOCIDO,0.0,28.5,39.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,BODEGON,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,2103.54
1002536,BODEGON,"MORENO SANDOVAL, CEFERINO",01.01.1956,0.0,65.0,54.0,DESCONOCIDA,PINTURA,TABLEX,OLEO,BODEGON,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1652.78
1002537,PAISAJE URBANO,"MU�OZ BARBERAN, MANUEL",DESCONOCIDO,0.0,81.0,65.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,3606.07
1002539,JARDIN BOTANICO,"MU�OZ BARBERAN, MANUEL",DESCONOCIDO,0.0,47.0,61.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,2103.54
1002540,REUNION DE NAZARENOS,"FLORES, PEDRO",DESCONOCIDO,0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,7813.16
1002541,EL ORO RESPLANDECE EN DRIENTE,"GARCIA SILVA, FRANCISCO",01.01.1983,0.0,114.0,145.5,DESCONOCIDA,PINTURA,LIENZO,OLEO,SIN DEFINIR,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1051.77
1002542,LAGUNA,RUIZ GARCIA-TREJO,01.01.1968,0.0,77.0,60.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1081.82
1002543,CABALLERO LEYENDO,DESCONOCIDO,DESCONOCIDO,0.0,46.0,64.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,601.01
1002544,TEJADOS,RUIZ GARCIA-TREJO,01.01.1965,0.0,54.0,49.0,DESCONOCIDA,PINTURA,PAPEL,TINTA,PAISAJE,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,240.4
1002545,LA DILIGENCIA EN STA.CATALINA 1897-1967,"FLORES, PEDRO",DESCONOCIDO,0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,7813.16
1002546,PLAZA DE LA MADELEINE,GARDALEZ,DESCONOCIDO,0.0,73.0,50.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,180.3
1002547,PRESENTIMIENTO,ARANDA BOSCH,01.01.1985,0.0,394.0,110.0,DESCONOCIDA,PINTURA,PAPEL,OTROS,COMPOSICION,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,961.62
1002548,COMPOSICION ABSTRACTA,"GARZA,RAMON",01.01.1980,0.0,99.0,72.5,DESCONOCIDA,PINTURA,LIENZO,ACRILICO,SIN DEFINIR,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1202.02
1002549,HOMBRE CON PIPA,"GARZA,RAMON",01.01.1985,0.0,77.0,107.0,DESCONOCIDA,PINTURA,OTROS,OLEO,FIGURATIVO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1322.23
1002550,IGLESIA DE SAN ESTEBAN,"ARMAND RUIZ, L.",DESCONOCIDO,0.0,16.5,22.0,DESCONOCIDA,PINTURA,PAPEL,TINTA,PAISAJE,Adscrito patrimonial,SERVICIO MURCIANO DE SALUD,COMPRAVENTA,0.0
1002551,EL ENTIERRO DE LA SARDINA,"FLORES, PEDRO",DESCONOCIDO,0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,7813.16
1002552,MARINA,"GODINEZ, A.",DESCONOCIDO,0.0,60.0,49.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,120.2
1002553,CASTILLO DE CARAVACA,"ARMAND RUIZ, L.",01.01.1975,0.0,22.0,17.0,DESCONOCIDA,PINTURA,PAPEL,TINTA,PAISAJE,Adscrito patrimonial,SERVICIO MURCIANO DE SALUD,COMPRAVENTA,0.0
1002554,EL MERCADO VIEJO,"FLORES, PEDRO",DESCONOCIDO,0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,7813.16
1002555,INTERVALO,"GOMEZ, T.",01.01.1982,0.0,80.0,99.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,INTERIOR,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,480.81
1002556,ARBOLES,"GOMEZ CANO, ANTONIO",01.01.2029,0.0,26.0,41.5,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,3305.57
1002557,LAS CORRELATIVAS,"FLORES, PEDRO",DESCONOCIDO,0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,7813.16
1002558,CASAS,"GOMEZ CANO, ANTONIO",01.01.2029,0.0,65.0,50.5,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,6010.12
1002559,VISTA URBANA CON IGLESIA,"ARMI�ANA, VICENTE",01.01.1976,0.0,56.0,43.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,240.4
1002561,CASERIO,TOMAS. A.,01.01.1972,0.0,37.0,45.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE,Adscrito patrimonial,SERVICIO MURCIANO DE SALUD,COMPRAVENTA,0.0
1002562,PORTICO,"ARMI�ANA, VICENTE",01.01.1976,0.0,62.0,49.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,540.91
1002563,VISTA DE PARIS,"FLORES, PEDRO",DESCONOCIDO,0.0,73.2,61.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,14424.29
1002564,ALEGORIA SOBRE JORNADAS DE FRUTOS Y RECU,SERNA PEDRO FRANCISCO,01.01.1981,0.0,29.0,38.0,DESCONOCIDA,PINTURA,,,ALEGORICA,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,90.15
1002565,FIESTA SAN ANTON,"FLORES, PEDRO",DESCONOCIDO,0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,7813.16
1002566,LA MATANZA COTIDIANA DEL CERDO,"FLORES, PEDRO",DESCONOCIDO,0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,7813.16
1002567,MUJERES HABLANDO,"GARAY GARCIA, LUIS",DESCONOCIDO,0.0,60.5,73.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,INTERIOR,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,8714.68
1002568,PAISAJE MARITIMO,"SERNA VERDU, PEDRO",DESCONOCIDO,0.0,45.5,30.5,DESCONOCIDA,PINTURA,PAPEL,TINTA,PAISAJE,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,360.61
1002569,BODEGON,"GARAY GARCIA, LUIS",DESCONOCIDO,0.0,50.0,66.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,BODEGON,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,7212.15
1002570,MENDIGO,SERNA PEDRO FRANCISCO,01.01.1965,0.0,60.0,73.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,GENERO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,961.62
1002571,CONVERSACION 1980,SERNA PEDRO FRANCISCO,01.01.1980,0.0,64.0,81.0,DESCONOCIDA,PINTURA,LIENZO,ACRILICO,FIGURATIVO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1051.77
1002572,VISTA DE BENICARLO,"GARCIA CALVO, JUAN",01.01.1943,0.0,58.5,46.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1202.02
1002573,BODEGON DE CAZA,"GARCIA CALVO, JUAN",01.01.1952,0.0,65.0,47.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,BODEGON,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1502.53
1002574,PAISAJE,"SZODY, L.",DESCONOCIDO,0.0,35.0,27.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,150.25
1002575,BRAZO,"TAPIES, ANTONI",01.01.1986,0.0,90.0,63.0,DESCONOCIDA,PINTURA,PAPEL,OTROS,COMPOSICION,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,6010.12
1002576,ANTO�ITA,"GARCIA FERNANDEZ, JOAQUIN",01.01.2028,0.0,31.5,43.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO,Adscrito patrimonial,INSTITUTO DE FOMENTO DE LA REGION D,COMPRAVENTA,6010.12
1002577,LA MATANZA COTIDIANA DEL CORDERO,"FLORES, PEDRO",DESCONOCIDO,0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,7813.16
1002578,PAISAJE 1928,"GARCIA FERNANDEZ, JOAQUIN",01.01.2028,0.0,42.0,32.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,6010.12
1002579,LOS AUROROS,"FLORES, PEDRO",DESCONOCIDO,0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,7813.16
1002580,BATALLA,DE TOLEDO,DESCONOCIDO,0.0,49.0,35.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,HISTORICO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,24040.48
1002581,LA FUENTE DE SANTA ISABEL,"FLORES, PEDRO",DESCONOCIDO,0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,7813.16
1002582,MA�ANA DE NIEBLA,"GARCIA PANADERO, MANUEL",DESCONOCIDO,0.0,65.0,50.0,DESCONOCIDA,PINTURA,OTROS,OLEO,PAISAJE,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1202.02
1002583,BATALLA,DE TOLEDO,DESCONOCIDO,0.0,49.0,35.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,HISTORICO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,24040.48
1002584,FABRICA,DESCONOCIDO,DESCONOCIDO,0.0,48.0,36.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,150.25
1002585,EL MERCADO DE ANIMALES,"FLORES, PEDRO",DESCONOCIDO,0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,7813.16
1002586,VIEJA,TOLEDO PUCHE,DESCONOCIDO,0.0,64.5,80.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,240.4
1002587,JOSE IBA�EZ MARTIN 1926-1930,"FALGAS RIGAL, JOSE MARIA",01.01.1976,0.0,81.0,100.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,2103.54
1002588,PAISAJE,"SAURA MIRA, FULGENCIO",01.01.1977,0.0,60.0,80.0,DESCONOCIDA,PINTURA,TABLEX,OLEO,PAISAJE,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,901.52
1002589,BODEGON CON FLORES Y FRUTOS,DESCONOCIDO,DESCONOCIDO,0.0,46.0,55.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,BODEGON,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,300.51
1002590,"ALEDO, SIERRA DE TOTANA 1966","SAURA MIRA, FULGENCIO",01.01.1966,0.0,40.0,31.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE,Adscrito patrimonial,SERVICIO MURCIANO DE SALUD,COMPRAVENTA,0.0
1002591,ANTONIO PASCUAL MURCIA 1931-1932,"FALGAS RIGAL, JOSE MARIA",DESCONOCIDO,0.0,81.0,100.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,2103.54
1002592,ANGEL GUIRAO GIRADA 1930-1931,"FALGAS RIGAL, JOSE MARIA",01.01.1975,0.0,81.0,100.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,2103.54
1002593,PAISAJE,"SEGURA CLEMENTE, MANUEL",01.01.1953,0.0,93.0,65.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,841.42
